MonitoringLocationIdentifier,ActivityStartDate,temp_c,ph,turbidity_ntu,dissolved_o2_mg_l,flow_rate_cfs
SYNTHETIC_SITE_0215,2023-08-04,18.794846102466337,8.198193658138987,1.1872315740204675,10.65159329508438,5.036301507726621
SYNTHETIC_SITE_0216,2023-08-05,11.13587392731214,6.661207500604905,0.288375601180207,5.4256728628315,4.002862811295813
SYNTHETIC_SITE_0217,2023-08-06,13.815906966299956,7.423195329779042,6.337036686630444,5.205763629774017,1.2364487149760326
SYNTHETIC_SITE_0218,2023-08-07,12.573182260854482,6.531722357392194,1.5085977092569254,6.83280134730799,3.626957156659123
SYNTHETIC_SITE_0219,2023-08-08,15.409370696931612,8.91611930221871,0.5538622606184095,10.076757702038634,1.963611316586775
SYNTHETIC_SITE_0220,2023-08-09,26.573292833367542,6.24992126477639,1.3887101041050312,4.961307849046316,4.778653421306695
SYNTHETIC_SITE_0221,2023-08-10,5.663674037041259,7.4478565681816224,2.2764970525465125,2.3356888037788623,0.06059567261389481
SYNTHETIC_SITE_0222,2023-08-11,18.43130095187257,7.707021504745679,0.15860426954010162,7.097682283182002,2.7143050932297768
SYNTHETIC_SITE_0223,2023-08-12,6.936420644051742,7.531039277961199,0.6423503531701857,9.10348159982184,2.1281596627070347
SYNTHETIC_SITE_0224,2023-08-13,12.640340671052833,7.051769872897833,3.289772604701704,10.400523499477659,5.846867308894517
SYNTHETIC_SITE_0225,2023-08-14,20.444752984836832,7.096143440213259,1.2311314431146945,7.073677275829202,0.4684805874768835
SYNTHETIC_SITE_0226,2023-08-15,15.321400095477314,7.235049177583288,1.581860255211607,7.177146785767995,3.452176871479955
SYNTHETIC_SITE_0227,2023-08-16,9.611276110353469,7.082398398697209,1.1341430336046225,10.307801468511494,4.992765031268039
SYNTHETIC_SITE_0228,2023-08-17,11.423481453700159,7.971103293435928,0.08978541780031406,4.260516600609159,10.792492798450454
SYNTHETIC_SITE_0229,2023-08-18,18.39798874467338,8.96841840127308,0.3624437948503873,7.222958449633982,2.237735454223054
SYNTHETIC_SITE_0230,2023-08-19,11.348166841414317,6.754006571993734,1.1795271348445522,8.380847779850116,4.243223940811744
SYNTHETIC_SITE_0231,2023-08-20,16.082292947909874,6.104157616336738,0.469383616498048,8.898437442570069,0.5082755758933771
SYNTHETIC_SITE_0232,2023-08-21,15.227859199519068,7.129374361318996,0.10254243907225369,6.980386613618235,3.3189973182473778
SYNTHETIC_SITE_0233,2023-08-22,11.741998261970915,9.263767470123454,3.7113120927748615,8.068882023411682,7.39608521465132
SYNTHETIC_SITE_0234,2023-08-23,25.719720446626628,6.557060345624215,7.947002206390479,3.023345293174021,10.861412524930794
SYNTHETIC_SITE_0235,2023-08-24,18.169595111590056,8.511293444355253,3.151453873135485,6.683503175332303,4.538685806597394
SYNTHETIC_SITE_0236,2023-08-25,4.874287066711965,8.542160651261153,3.8453532045389562,8.907017425108934,0.7000281111015316
SYNTHETIC_SITE_0237,2023-08-26,15.932271573847139,6.757129406633604,0.5540834454184227,6.035411931490641,8.201385357304106
SYNTHETIC_SITE_0238,2023-08-27,11.69106767615806,7.655186463348221,6.469348709717576,8.117968443179194,0.7072110754834853
SYNTHETIC_SITE_0239,2023-08-28,19.26216667398112,8.50271729850283,0.43861609368275645,8.893745001605396,1.1212546353464763
SYNTHETIC_SITE_0240,2023-08-29,11.037396307836497,6.8966978072100105,6.049490636404103,7.31490159828447,8.669791562589774
SYNTHETIC_SITE_0241,2023-08-30,14.426317792665506,7.03713571191811,10.52562786397859,8.340927541993143,3.1353951933175734
SYNTHETIC_SITE_0242,2023-08-31,17.524936394902287,6.7346552688410855,2.487665563369364,6.074534869430775,2.03044219367191
SYNTHETIC_SITE_0243,2023-09-01,19.328775970850607,6.388194615445706,7.941819778852892,7.586777440607907,5.482354239567383
SYNTHETIC_SITE_0244,2023-09-02,8.998517964721119,6.6805779639471945,1.6858007251188125,9.220432339178444,3.7757902295843744
SYNTHETIC_SITE_0245,2023-09-03,13.327493820795258,6.220847786590195,0.600972144984639,8.313945921936869,6.952115272025665
SYNTHETIC_SITE_0246,2023-09-04,12.62527344419522,7.227266774607381,1.1489366859856192,6.826937460872129,3.9074009035249344
SYNTHETIC_SITE_0247,2023-09-05,11.73335383713144,6.584021415153087,1.8006425275232356,8.448432808581586,3.9743166803874304
SYNTHETIC_SITE_0248,2023-09-06,23.827271201405484,7.387028729432599,0.15177940442768775,9.429219581273236,6.785296076320795
SYNTHETIC_SITE_0249,2023-09-07,17.024908554804778,5.955283483037098,1.947539206789902,3.900117442845044,3.102111808142643
SYNTHETIC_SITE_0250,2023-09-08,8.695580228324774,7.4647041857715655,7.9454404157507765,10.318148129911796,1.5263994245657608
SYNTHETIC_SITE_0251,2023-09-09,19.58930973527388,7.86682316928714,0.4217078822306674,7.327490522637856,5.704106741291954
SYNTHETIC_SITE_0252,2023-09-10,25.610780985063165,5.6050114859428355,3.14616487231249,8.850979866480461,2.635339523216392
SYNTHETIC_SITE_0253,2023-09-11,20.162326302755734,7.499245255878058,4.769734477902515,10.394493847290455,4.142252778684498
SYNTHETIC_SITE_0254,2023-09-12,7.403150170229933,8.182135193978635,5.754178071784992,5.2566526055390685,0.37970654448399743
SYNTHETIC_SITE_0255,2023-09-13,12.578829635668743,6.232287185047036,6.444543388896397,6.581117995144907,3.0036658033520642
SYNTHETIC_SITE_0256,2023-09-14,21.334555745933113,8.538057909470163,1.4740294441139088,7.422902608248591,2.155685248061083
SYNTHETIC_SITE_0257,2023-09-15,11.461652671906096,7.535215207492836,7.571477569718712,6.432492957751143,0.3639913957535584
SYNTHETIC_SITE_0258,2023-09-16,17.219097140731144,6.6359905153932734,2.831942447448347,11.469873151673617,3.0786065543520467
SYNTHETIC_SITE_0259,2023-09-17,18.873170267146683,7.1553847378738356,0.35269034896171253,6.286455812346414,3.160515133513587
SYNTHETIC_SITE_0260,2023-09-18,10.365347642109585,7.646661530017378,1.2959656642766406,6.888906441026267,4.36418443963292
SYNTHETIC_SITE_0261,2023-09-19,14.702373219691,7.260804313129929,2.5340465578425038,8.408778063205954,7.312368988895343
SYNTHETIC_SITE_0262,2023-09-20,0.0,7.6310047939570955,0.5682841999595918,5.595700947847822,6.5300260507647625
SYNTHETIC_SITE_0263,2023-09-21,9.878061793328552,6.463461125536507,2.0467231049227057,7.2086385764874725,2.2858490209944695
SYNTHETIC_SITE_0264,2023-09-22,13.737159243034199,7.335488659228862,2.1968274910379257,8.63490652250035,3.8361333836791878
SYNTHETIC_SITE_0265,2023-09-23,8.761084090175753,6.069028402476016,0.3551450875970192,7.334279191234978,4.826558542315644
SYNTHETIC_SITE_0266,2023-09-24,23.162056519658176,7.11101915092104,1.6652107754173158,7.8132262822001035,2.341151753355873
SYNTHETIC_SITE_0267,2023-09-25,7.849293110196837,6.476873886828169,2.953549264082792,6.9413357751032585,0.7822585518685492
SYNTHETIC_SITE_0268,2023-09-26,12.79977756651508,6.611576045928187,1.381881890319872,4.971059381638466,2.823523561407086
SYNTHETIC_SITE_0269,2023-09-27,15.653702886430457,8.18887454016835,0.024353911775400666,8.643186422678477,7.520179732082723
SYNTHETIC_SITE_0270,2023-09-28,22.206366445330577,8.073048096475416,0.01815912770180857,11.509866143294483,0.74066769971802
SYNTHETIC_SITE_0271,2023-09-29,7.8206892441028035,7.6873104967257415,0.8833123836402135,8.036803261566876,1.3825525294846661
SYNTHETIC_SITE_0272,2023-09-30,20.815818760774796,6.326149788261937,5.212632354104803,8.4505282344951,1.6772142185826744
SYNTHETIC_SITE_0273,2023-10-01,15.051165305097935,6.946873240244159,0.5192955419278339,9.385445510233719,1.3977331192640072
SYNTHETIC_SITE_0274,2023-10-02,10.092456744760245,8.170478159983347,2.01223225011044,5.461339006906602,5.499421332928569
SYNTHETIC_SITE_0275,2023-10-03,17.310517371316354,7.313373530911924,0.5022525594610194,11.405029316259212,1.956888028108714
SYNTHETIC_SITE_0276,2023-10-04,15.995298477867351,9.055463631985356,0.7762427370931114,8.404657592845604,5.602907579151517
SYNTHETIC_SITE_0277,2023-10-05,11.998915614206027,7.514654271515497,3.7683034035082508,11.263713798178218,3.449184066162594
SYNTHETIC_SITE_0278,2023-10-06,15.349010424950094,7.353639293192026,2.6102506112527943,6.533934008952022,0.5523486855255025
SYNTHETIC_SITE_0279,2023-10-07,13.0734320156912,6.952706828637999,0.20052324607333796,11.63612384511565,2.3842578079802226
SYNTHETIC_SITE_0280,2023-10-08,15.56758672625624,7.306832723825826,1.1196887015603572,9.550310988069565,6.663612056499923
SYNTHETIC_SITE_0281,2023-10-09,18.310653372605234,7.078024130895565,0.059207319604504274,9.106080171704717,3.7483580374169434
SYNTHETIC_SITE_0282,2023-10-10,22.93008408072676,7.766486941350872,1.3112795092716114,8.468048908706296,2.53768278539534
SYNTHETIC_SITE_0283,2023-10-11,8.810922505865754,7.965361853435668,2.171988533791091,7.5029427638511015,7.581078492341216
SYNTHETIC_SITE_0284,2023-10-12,25.665166873281333,6.57120843159364,0.25226650687391683,10.401063316947745,1.2545706129745868
SYNTHETIC_SITE_0285,2023-10-13,5.239561002387491,6.135013637153778,0.6818420646540689,8.280719739696094,2.0199910712641147
SYNTHETIC_SITE_0286,2023-10-14,14.241074524822084,5.731035701517363,1.0144529685657007,4.065860592825695,6.241042212812957
SYNTHETIC_SITE_0287,2023-10-15,17.941586032422883,7.606393061530035,5.03976713659422,5.765627076585995,5.420256358156779
SYNTHETIC_SITE_0288,2023-10-16,16.404959338675162,6.3173067150609015,9.997912151804702,7.6283084956145055,1.153742640363564
SYNTHETIC_SITE_0289,2023-10-17,11.886502400897031,5.4776875256380135,0.09190212436336548,8.61999796633111,4.709963120628
SYNTHETIC_SITE_0290,2023-10-18,13.959388748213623,7.510862883624771,2.862649760601149,7.8868230222002085,1.9288781433423718
SYNTHETIC_SITE_0291,2023-10-19,12.534995326705836,9.194399613946233,0.9295516486109779,10.437941579587326,0.3399972146200208
SYNTHETIC_SITE_0292,2023-10-20,12.053176215278942,7.195143270768085,0.9966685537683462,4.09779627192275,2.5792449443879377
SYNTHETIC_SITE_0293,2023-10-21,19.248010485105123,7.870792619561314,2.8070029019906837,8.28717587301032,11.318988464994975
SYNTHETIC_SITE_0294,2023-10-22,16.785077429825236,7.265463486838052,5.012499985674345,4.364041549225691,6.742528701077242
SYNTHETIC_SITE_0295,2023-10-23,11.53545202369673,7.120888277447086,6.028957573174412,9.519424590968336,3.2125125950928446
SYNTHETIC_SITE_0296,2023-10-24,19.497999377166252,7.935261186390215,1.7213458868909275,7.811082571115994,0.6897744824084199
SYNTHETIC_SITE_0297,2023-10-25,16.536497604383047,6.967780364649079,0.883598001298828,8.839219944048237,0.35555035167678156
SYNTHETIC_SITE_0298,2023-10-26,19.0643105941948,7.413913851257522,3.0980886191541974,6.272234078820468,3.4574708408003825
SYNTHETIC_SITE_0299,2023-10-27,18.14814420961806,7.457358244956811,0.5780362845575456,10.558929863315502,4.489721239723868
SYNTHETIC_SITE_0300,2023-10-28,10.855024945389639,6.665527637085561,1.660565681903547,10.083449328117702,5.544407869425731
SYNTHETIC_SITE_0301,2023-10-29,12.199094799015153,7.993633879629218,0.8881368237533072,9.167088606023775,5.105503712713288
SYNTHETIC_SITE_0302,2023-10-30,18.736468025616308,7.060032194643673,2.1378996459755877,7.740965506273119,5.416180121381657
SYNTHETIC_SITE_0303,2023-10-31,18.051851327167324,6.595403872405725,0.5499237377770193,9.159714570590264,4.099732994118943
SYNTHETIC_SITE_0304,2023-11-01,14.895492030179259,7.6292078748563235,0.4253791345688852,6.586214864025302,7.470866130507319
SYNTHETIC_SITE_0305,2023-11-02,15.58663691654391,6.481225614567171,5.007911963579374,9.711111318041425,2.1520193386923467
SYNTHETIC_SITE_0306,2023-11-03,21.388324478942124,7.222544925895303,0.21473323740758357,11.298961788647842,3.4177099777918736
SYNTHETIC_SITE_0307,2023-11-04,12.042143055820851,7.192704802684637,1.4102691168196353,10.141221119958372,0.5550683617998473
SYNTHETIC_SITE_0308,2023-11-05,17.735486905850188,8.068716452665262,0.49911053778105025,6.5407950603851805,2.1128923394597163
SYNTHETIC_SITE_0309,2023-11-06,13.98903673783053,7.579758586303963,0.0794159874277333,8.722834634546206,6.616696178497646
SYNTHETIC_SITE_0310,2023-11-07,13.911593983863899,7.179978433003885,0.0733670112226542,5.4137169124827045,5.294998763359073
SYNTHETIC_SITE_0311,2023-11-08,20.49388425993595,7.85421303936023,0.3852814869166537,9.144780622351352,0.1941623973705218
SYNTHETIC_SITE_0312,2023-11-09,19.12708174494015,8.312166039213851,4.031361963741445,8.901206825725078,11.87456687078292
SYNTHETIC_SITE_0313,2023-11-10,19.067548180003193,7.64624824508149,0.6639054133360989,4.260367320935671,3.755717919030177
SYNTHETIC_SITE_0314,2023-11-11,21.527394035771646,7.208282095874704,6.009916225071519,5.676432312175272,3.8092625572535264
SYNTHETIC_SITE_0315,2023-11-12,15.105019208163796,6.150531014119872,1.7427412983477275,7.433722206512465,1.9979993066630901
SYNTHETIC_SITE_0316,2023-11-13,18.40976485647482,6.347909069539702,1.1475812196301753,7.398280505718348,2.394487293676626
SYNTHETIC_SITE_0317,2023-11-14,13.44866621703272,6.955820236516266,1.7354242023882065,5.58104612916239,3.724238298304345
SYNTHETIC_SITE_0318,2023-11-15,16.62083176244221,6.712390238272573,1.4542287179901732,8.777957458704368,5.084458323587733
SYNTHETIC_SITE_0319,2023-11-16,14.349284728161576,7.0504229576116435,2.8440607370986966,8.502947217881024,4.2428648939037155
SYNTHETIC_SITE_0320,2023-11-17,15.484979824963592,7.245319939917686,0.6639536967974529,7.611461736042961,2.138364992215242
SYNTHETIC_SITE_0321,2023-11-18,17.97578512718457,7.623754203485385,0.8709737450452532,6.488416999683274,1.5066938838282449
SYNTHETIC_SITE_0322,2023-11-19,10.908896583832638,7.143600977552727,4.490412454761041,10.097414252833127,1.4121341307695547
SYNTHETIC_SITE_0323,2023-11-20,25.461936378427303,7.589201315060961,5.854522233888301,11.310814226176591,6.971997234217459
SYNTHETIC_SITE_0324,2023-11-21,9.96991309250149,7.251579531848097,4.461612458394614,7.032877032306926,6.408251839278488
SYNTHETIC_SITE_0325,2023-11-22,8.92905693606134,5.619626746916903,1.087551786994988,6.7756661656903585,4.756500622996932
SYNTHETIC_SITE_0326,2023-11-23,20.790554367500338,6.448531684944997,3.0315809831030545,8.982415330823992,6.937737724711605
SYNTHETIC_SITE_0327,2023-11-24,18.95831346981468,7.0847299554227074,1.2938090248233634,7.283941240506028,3.0204675720650678
SYNTHETIC_SITE_0328,2023-11-25,18.120599085260775,6.232244205727114,1.3764778998947391,7.7212055986735315,6.032963692177959
SYNTHETIC_SITE_0329,2023-11-26,18.1417275463214,7.6799429839969635,0.4580217334320902,9.479306303449343,4.9340883808133
SYNTHETIC_SITE_0330,2023-11-27,14.938766135765427,8.424600665874959,1.7887175271479883,4.181287824985414,6.145966754243929
SYNTHETIC_SITE_0331,2023-11-28,10.513728142570843,8.175009481357854,0.41192375494866157,10.636604649705339,1.2792793451608433
SYNTHETIC_SITE_0332,2023-11-29,15.379022790968632,7.0292457032558335,0.8056313391458367,8.145361048658682,4.056805641972451
SYNTHETIC_SITE_0333,2023-11-30,11.614191442439441,8.392580909479962,3.86245969058071,7.17701371087564,2.5070295321440836
SYNTHETIC_SITE_0334,2023-12-01,19.875598667088756,7.31893396576169,0.4640553198262061,7.8215316915571025,0.259925529894305
SYNTHETIC_SITE_0335,2023-12-02,14.264713092489307,6.9303312231055685,0.14763387400605255,7.924858710041037,7.738988784797627
SYNTHETIC_SITE_0336,2023-12-03,10.872514016037442,6.7092778691672486,0.14300831413790926,4.537597393110149,6.420559703911163
SYNTHETIC_SITE_0337,2023-12-04,13.393070791735033,6.958024250809498,5.653144586567092,10.989876454906472,4.322292744111492
SYNTHETIC_SITE_0338,2023-12-05,17.06465727137812,6.889458545167017,1.4141694690315991,8.082651264541237,1.5940176461584756
SYNTHETIC_SITE_0339,2023-12-06,12.181377235980126,7.3363329779003905,1.0532734996033275,8.886004260894751,0.5251917089543143
SYNTHETIC_SITE_0340,2023-12-07,10.888898022167844,7.3284591848398914,3.330732083323666,9.903099541148086,0.25425537881669125
SYNTHETIC_SITE_0341,2023-12-08,16.218436057459563,7.202436816122732,3.6136559977619394,5.9576750848794,2.099492484439741
SYNTHETIC_SITE_0342,2023-12-09,16.224832855543614,7.5495505357970805,0.8075062481257752,8.946943798070457,5.472197381156118
SYNTHETIC_SITE_0343,2023-12-10,12.46528412314435,8.152517019829073,2.3658455543326977,7.464717818202413,2.5289824721740484
SYNTHETIC_SITE_0344,2023-12-11,12.644808471908386,7.959643308353059,2.949139466118524,9.693541550432988,4.798637476004078
SYNTHETIC_SITE_0345,2023-12-12,16.16024968678818,6.012081625240077,2.126397744694441,3.7455451592970093,4.970993595792339
SYNTHETIC_SITE_0346,2023-12-13,7.759578292513379,5.156863092078437,0.3287945020560986,7.801811399517462,5.416215264771286
SYNTHETIC_SITE_0347,2023-12-14,7.962681128117223,7.9474559289914195,4.173062565483896,6.794358688432077,0.41649819562538637
SYNTHETIC_SITE_0348,2023-12-15,11.40777889373782,6.106497041267663,1.5491247211418475,8.86452590126831,1.7286413653427755
SYNTHETIC_SITE_0349,2023-12-16,13.932764241440763,7.020187678485853,0.6638878038808874,8.940088374736405,4.735062472758591
SYNTHETIC_SITE_0350,2023-12-17,16.554537827990025,6.263909579152513,1.1075643223755363,6.584748210355948,8.883628922888983
SYNTHETIC_SITE_0351,2023-12-18,22.376781084747762,5.758415649935984,0.07659015140540455,6.575652271647913,7.270126966263785
SYNTHETIC_SITE_0352,2023-12-19,19.288298116010097,7.6331701825638305,0.273626231693328,7.778669262885341,4.159227049121571
SYNTHETIC_SITE_0353,2023-12-20,14.200307350182864,7.807324128242118,2.9009981470242807,6.206715545369583,7.794569377264845
SYNTHETIC_SITE_0354,2023-12-21,14.904918960486556,6.7387916794186244,2.3269646100864647e-05,9.683967390904254,4.135782785353923
SYNTHETIC_SITE_0355,2023-12-22,9.987353176810956,5.127166166284072,1.077647300426542,7.261585599105108,0.7178466857329389
SYNTHETIC_SITE_0356,2023-12-23,14.90743432003805,6.763004441398014,1.4784248818677461,2.186023561356717,5.351602379491158
SYNTHETIC_SITE_0357,2023-12-24,13.556706805399308,7.513443204322037,0.11236713831299383,7.250355886756388,7.440467371205814
SYNTHETIC_SITE_0358,2023-12-25,16.613592801690448,6.016870744980697,7.229635072557551,5.922912358312056,10.751376765050273
SYNTHETIC_SITE_0359,2023-12-26,10.863845282238385,7.346687935823325,0.5126906903662256,4.737448369078109,2.0488209088846028
SYNTHETIC_SITE_0360,2023-12-27,17.596732571205862,7.187752120661604,0.7253823522683404,5.525146723554855,1.1502794809512438
SYNTHETIC_SITE_0361,2023-12-28,22.66369456501289,7.6634331996808704,0.7246460494479172,8.21881694366594,6.045232155960616
SYNTHETIC_SITE_0362,2023-12-29,14.456199257715712,7.295664294731322,0.5238120604507893,10.657281656496462,4.5322661580959185
SYNTHETIC_SITE_0363,2023-12-30,17.008558610494706,6.421544847294756,0.002949818460770116,8.62636894772996,4.239364087825516
SYNTHETIC_SITE_0364,2023-12-31,18.450719958555563,8.157257201331593,2.613819142149375,6.786993223568521,7.868333753949455
SYNTHETIC_SITE_0365,2024-01-01,12.993897640570818,7.073176341578424,6.813153637805498,8.911808390341406,6.028826196235858
SYNTHETIC_SITE_0366,2024-01-02,16.120462409052084,7.178156368392055,0.507962060888422,7.081819379562017,4.844605201759746
SYNTHETIC_SITE_0367,2024-01-03,15.062962003908975,6.453385632741443,2.1756247869211744,6.61079926167371,2.2787556066205816
SYNTHETIC_SITE_0368,2024-01-04,15.48838049274416,6.845374199046792,2.708787882561248,5.691274663534031,5.693215676659
SYNTHETIC_SITE_0369,2024-01-05,11.134951080722669,6.492157828778479,3.7733544560740695,4.496342386496561,1.102548110902194
SYNTHETIC_SITE_0370,2024-01-06,15.122550871294713,7.0616431520612615,1.0985411587744511,7.22015258688111,4.127069428313961
SYNTHETIC_SITE_0371,2024-01-07,17.489991456227248,8.569366784113875,0.7217414841186984,8.316106979840264,3.24650381695919
SYNTHETIC_SITE_0372,2024-01-08,22.25571803897521,6.102479085654915,0.7869598386292708,7.80675265997022,0.6784737696881119
SYNTHETIC_SITE_0373,2024-01-09,19.796354130426035,5.909150881698607,2.4939090719848465,7.168066144105283,4.541839495142948
SYNTHETIC_SITE_0374,2024-01-10,25.765912287557782,8.376936261994887,3.394129501260106,6.108507878606438,2.0527348424527005
SYNTHETIC_SITE_0375,2024-01-11,11.163262185559752,7.0325410582785075,0.40084226328327965,9.216492383369937,4.462091919743352
SYNTHETIC_SITE_0376,2024-01-12,19.361603183603393,6.664741809072067,0.9270604799335608,5.36573616010683,1.4218138368778113
SYNTHETIC_SITE_0377,2024-01-13,15.916710028691758,8.031923749916862,4.644355498354066,9.552055827686951,6.070699511209123
SYNTHETIC_SITE_0378,2024-01-14,25.94901466608836,6.7155075682105085,3.2869567374587416,5.99556596214655,9.810822458183482
SYNTHETIC_SITE_0379,2024-01-15,10.958508573224243,8.660807770837549,8.380619077364752,6.49512952529393,1.1029600507941484
SYNTHETIC_SITE_0380,2024-01-16,10.80139078909612,7.742340697071415,2.8068668766400817,5.066429618768646,1.420044991766854
SYNTHETIC_SITE_0381,2024-01-17,12.00303677277989,6.809670873483438,0.9990962457673288,6.997195706228727,0.9187320386745292
SYNTHETIC_SITE_0382,2024-01-18,4.380521378450965,8.925846570612403,1.786310046599916,9.950624916955958,2.810600047261856
SYNTHETIC_SITE_0383,2024-01-19,12.371224891596196,6.715428061597329,2.1635944408258485,9.031256176887913,4.412053158337793
SYNTHETIC_SITE_0384,2024-01-20,11.20433669223151,7.793676297607446,0.16340911090966223,9.95684422405607,5.45284896271369
SYNTHETIC_SITE_0385,2024-01-21,15.751968932381038,7.4394340643251935,1.572705772704821,9.044285091867872,4.067263635327725
SYNTHETIC_SITE_0386,2024-01-22,16.708779878885796,8.241393031519038,2.4710702467136554,5.792660342939262,5.336434141172364
SYNTHETIC_SITE_0387,2024-01-23,24.380854196079433,8.449208957381483,0.36621486062588937,7.338421551344886,3.1570056128299226
SYNTHETIC_SITE_0388,2024-01-24,19.75211919093025,7.225603319252613,3.0340066119482234,6.439601741765075,2.031890064248724
SYNTHETIC_SITE_0389,2024-01-25,12.115481721687985,6.597265703723053,1.7530479342938856,10.66114980807808,1.4542041616804346
SYNTHETIC_SITE_0390,2024-01-26,10.50792664325821,7.567977714351294,6.082371022221028,5.606422707147377,2.8947313863393105
SYNTHETIC_SITE_0391,2024-01-27,17.459595857532527,6.657827704198315,0.086696821044225,9.787395378778221,1.4883082312177818
SYNTHETIC_SITE_0392,2024-01-28,8.398833964896788,8.810709798021298,0.616657205618876,9.785907740217539,4.316067742021119
SYNTHETIC_SITE_0393,2024-01-29,24.15729382927177,7.30922826486619,1.8403659903244876,11.659240403432175,1.5110188879810624
SYNTHETIC_SITE_0394,2024-01-30,20.897200603606436,6.907742758950313,0.7035451382092704,7.1806268147410055,2.225998477840394
SYNTHETIC_SITE_0395,2024-01-31,12.654121739476476,7.347744244691927,2.506495320377518,9.424644319160324,6.947857491249798
SYNTHETIC_SITE_0396,2024-02-01,6.434327354545612,6.122298968376243,2.8459605298196955,12.563303673077685,7.403183356459701
SYNTHETIC_SITE_0397,2024-02-02,21.769361870827062,6.422708769191479,0.21631989207718816,6.764716646132607,7.246794415553786
SYNTHETIC_SITE_0398,2024-02-03,14.42730077373691,8.16033112635554,1.4424944870901517,4.929919504935281,3.1980837886230384
SYNTHETIC_SITE_0399,2024-02-04,21.189081559867308,6.674484576822883,1.422176549979631,4.239979932184473,2.103494331782105
SYNTHETIC_SITE_0400,2024-02-05,7.0278617060281645,6.362471213854448,0.9217889523745135,9.425424057722662,4.80090449942025
SYNTHETIC_SITE_0401,2024-02-06,12.003124885231136,7.629322202021829,5.403883667534351,4.233699583882832,1.5407031193280212
SYNTHETIC_SITE_0402,2024-02-07,15.026218498590916,8.148563323730398,3.5147893602561635,7.255361894124154,5.641334131021543
SYNTHETIC_SITE_0403,2024-02-08,15.234902968823711,7.775162648532054,2.3894274834967595,8.874626374077922,1.9432295701277111
SYNTHETIC_SITE_0404,2024-02-09,12.749672642603782,7.996838148644653,2.5058124076510992,8.370351073659828,2.7995564997131224
SYNTHETIC_SITE_0405,2024-02-10,18.114249661737492,6.594563929144432,1.2387384884585517,8.850889728368344,5.728996224137977
SYNTHETIC_SITE_0406,2024-02-11,9.661897853087028,6.062551466606525,5.0764761514240755,8.444579711601708,0.49568833871674334
SYNTHETIC_SITE_0407,2024-02-12,14.288102574893532,8.40106692156439,2.372235826668418,10.557731626626786,2.0160502044559365
SYNTHETIC_SITE_0408,2024-02-13,15.601478158559495,6.9418561289262914,2.6111331547105663,6.095367238522406,4.383498891961229
SYNTHETIC_SITE_0409,2024-02-14,17.572194170293745,6.999333586835962,3.9565285417431437,6.646009723082937,5.081088108268503
SYNTHETIC_SITE_0410,2024-02-15,18.55807439044445,8.262555313479247,0.640607753857549,6.4546811094583525,4.509707132384259
SYNTHETIC_SITE_0411,2024-02-16,9.376789540810654,7.644984007520528,3.290865070249198,9.66038362372522,2.7716020140316515
SYNTHETIC_SITE_0412,2024-02-17,7.329429146321889,7.5647102176652865,0.4344238637980665,9.800797176790127,6.132990131099629
SYNTHETIC_SITE_0413,2024-02-18,21.388384109492545,8.932001875920868,0.847284488332029,8.902450638637017,1.4092863454301123
SYNTHETIC_SITE_0414,2024-02-19,16.661570059897958,6.685185415695885,0.8177732725404557,10.366987333779855,1.3526907093545504
SYNTHETIC_SITE_0415,2024-02-20,11.257567317217232,7.94227210246499,7.681775244505231,5.643918265247239,4.352432754251205
SYNTHETIC_SITE_0416,2024-02-21,22.755759877612615,7.245610499917667,3.883359352744885,11.334448223102275,1.2633228855819554
SYNTHETIC_SITE_0417,2024-02-22,15.578373171464293,7.4148738230906055,2.415759931969776,11.046477243424516,10.033418495826226
SYNTHETIC_SITE_0418,2024-02-23,20.896485920319133,8.422774741130025,2.5969828468404286,9.471243994491493,2.0663713045060734
SYNTHETIC_SITE_0419,2024-02-24,15.337592407050545,7.606268605031699,1.651405159368262,11.56359781754212,6.054411315070668
SYNTHETIC_SITE_0420,2024-02-25,25.303739624409936,7.630636863239706,5.878351061018403,4.686753584644452,1.060296987397509
SYNTHETIC_SITE_0421,2024-02-26,23.77670421221602,8.058005869847841,1.3713850826421117,6.951103727474696,8.664139094710176
SYNTHETIC_SITE_0422,2024-02-27,13.755179257604633,6.908037816365692,0.9577423313643417,6.529393078636096,3.3700002087154153
SYNTHETIC_SITE_0423,2024-02-28,19.85785475477178,6.528632266128795,0.35594685588030345,9.442958647514686,2.018370914161054
SYNTHETIC_SITE_0424,2024-02-29,18.226879747925736,6.364152644783173,3.0854814357662397,5.899718520795709,2.6189859219490526
SYNTHETIC_SITE_0425,2024-03-01,21.843157787661745,5.626914728499199,2.651858563944405,9.51499029867497,1.748714055767425
SYNTHETIC_SITE_0426,2024-03-02,10.175382697099478,8.844965703952258,0.9701696856981685,10.741072287993427,2.793423426732817
SYNTHETIC_SITE_0427,2024-03-03,18.430257299992196,6.317433307422654,0.05103240190878215,9.390405800167999,1.1243765558205685
SYNTHETIC_SITE_0428,2024-03-04,20.29212243424794,7.0229971011313825,3.652668632221283,8.567502047323002,2.074351788369885
SYNTHETIC_SITE_0429,2024-03-05,6.206302567884428,6.978549360088864,0.02296733820852711,6.024253318198502,5.974616116931346
SYNTHETIC_SITE_0430,2024-03-06,9.083707436671125,7.445925358247281,2.432764161320476,6.306298067749271,3.903961935130429
